id,from_account_id,amount,balance_after,balance_before,created_at,description,idempotency_key,to_account_id,status,transaction_type
a2fc16de-8524-4c07-a8bf-1f388b4d22b6,2284,2655.67,9927.69,12583.36,2026-02-12 12:22:00.000000,P2P transfer,3e501f84-f82f-4255-8036-cb757a9484a8,3001,SUCCESS,DEBIT
e5bca1e4-8128-45f2-b799-81f011fa89af,2282,1431.8,13550.18,14981.98,2026-02-12 12:21:00.000000,P2P transfer,e84ae6f4-560a-4ffb-b60a-59be6fef9f59,2285,SUCCESS,DEBIT
589a5771-b65c-44d7-bbff-be9af13d15fb,3005,2255.69,12674.8,14930.49,2026-02-12 12:21:00.000000,P2P transfer,7a295a2f-02fb-460d-bbbd-18d62dc4d012,2283,SUCCESS,DEBIT
0b956537-cdda-4e38-bf6a-38c56e9c4f8a,2284,2186.98,7740.71,9927.69,2026-02-12 12:21:00.000000,P2P transfer,28e7e47f-ae7e-4168-a193-8ad590c76233,3002,PENDING,DEBIT
4c06426d-d3cd-4fd4-82d6-abab46685250,3001,204.02,10631.67,10835.69,2026-02-12 12:21:00.000000,P2P transfer,144bceec-c0e9-4334-ac61-0e6dac36a941,2282,PENDING,DEBIT
c8d5a4d7-88c0-4e50-8844-d8fc07df3e39,2284,2034.51,9927.69,9927.69,2026-02-12 12:20:00.000000,Transfer reversed,fcaf4fd6-d408-4a7f-add1-83edd52b600a,3004,REVERSED,DEBIT
0c88203a-b6d9-42a5-b9c8-239c0d0eadb8,3005,450.41,12224.39,12674.8,2026-02-12 12:20:00.000000,P2P transfer,a81ef310-623c-41d4-a873-cf66342d52aa,2285,SUCCESS,DEBIT
bbe8681a-1549-4c63-9248-14cb5fbf64cc,3005,846.79,11377.6,12224.39,2026-02-12 12:20:00.000000,P2P transfer,233e507b-1220-4b03-8289-b37d6a646857,2285,PENDING,DEBIT
441e94da-f3a7-4448-b4d7-ebebdc39d7cc,3003,4194.21,13851.19,18045.4,2026-02-12 12:20:00.000000,P2P transfer,636001e5-bd5e-43b5-ba3c-01fffc9ca715,2282,SUCCESS,DEBIT
6d178421-69a1-41e4-ae46-f19afdd76aef,2282,1381.65,12168.53,13550.18,2026-02-12 12:19:00.000000,P2P transfer,82a5249d-b88a-4f03-a040-1a0215270a52,3001,SUCCESS,DEBIT
389a953a-956c-4b65-993a-875a6a8cf34e,3002,2804.49,9642.94,12447.43,2026-02-12 12:19:00.000000,P2P transfer,78532d42-90a3-4ff1-9600-018d0b3776fe,3004,SUCCESS,DEBIT
28ff0046-f2b1-4c21-995c-95e7d536a1ee,2282,1061.6,11106.93,12168.53,2026-02-12 12:19:00.000000,P2P transfer,a44602d5-ce9c-462c-bfd0-18c80d831524,2284,SUCCESS,DEBIT
eb8d7930-11ec-44d0-9906-6ad8e4ac91bd,2282,243.58,10863.35,11106.93,2026-02-12 12:19:00.000000,P2P transfer,cb3d23b5-7b57-48ca-b799-9deb28c61dc6,2283,SUCCESS,DEBIT
e96c4a85-d023-4f86-98eb-6d77d2b78db0,2282,2463.7,8399.65,10863.35,2026-02-12 12:18:00.000000,P2P transfer,eaed588a-55a9-4229-bd2c-a768a64c8193,2284,PENDING,DEBIT
2247bafa-fb2c-47c5-b849-0aa19d7d0e89,2284,628.81,9298.88,9927.69,2026-02-12 12:18:00.000000,P2P transfer,da389a10-acd2-4bf1-a361-11467152e4fb,3005,SUCCESS,DEBIT
e0a0ebf5-d471-47aa-aa06-32059660bcb8,2282,402.72,10863.35,10863.35,2026-02-12 12:18:00.000000,Transfer failed,8c33e97b-a5e3-4b34-9baa-61ee1745e89c,3005,FAILED,DEBIT
0a607ba3-1613-4b8d-875d-b51c62ca9278,3004,3429.73,14000.16,17429.89,2026-02-12 12:18:00.000000,P2P transfer,f8e51359-edda-4977-8b99-521550b5b082,2282,SUCCESS,DEBIT
ce5bb8ff-118c-4870-aa1e-22b235061160,2282,308.4,10554.95,10863.35,2026-02-12 12:17:00.000000,P2P transfer,ea9af938-7e1f-4bc5-ab15-1c60fd7bcd1a,2284,SUCCESS,DEBIT
07be11b8-184b-4c39-9e2d-be0441647efb,3003,2998.1,10853.09,13851.19,2026-02-12 12:17:00.000000,P2P transfer,1b4b888c-6ce9-45d6-9528-ca9494631914,3004,SUCCESS,DEBIT
9db479d6-86b5-42f8-9b96-70213544ff51,2284,965.85,8333.03,9298.88,2026-02-12 12:17:00.000000,P2P transfer,46bd344c-efbd-4af0-bc4d-eb554117dbf4,2283,SUCCESS,DEBIT
7b3ea16c-11d9-4591-8010-621e9de2bfc3,2284,439.55,7893.48,8333.03,2026-02-12 12:17:00.000000,P2P transfer,f64f1809-242e-4910-8658-9017054d9d0f,2282,SUCCESS,DEBIT
193cfb80-651f-47b3-9416-7b3cde1fc350,2285,738.62,14473.18,15211.8,2026-02-12 12:16:00.000000,P2P transfer,d4210adb-e0d7-4ab1-a9f5-1adef9ad540f,3003,SUCCESS,DEBIT
79fde8eb-5e77-4195-9cde-544db0eba1f6,2284,1604.13,6289.35,7893.48,2026-02-12 12:16:00.000000,P2P transfer,53ee1567-a3f2-4e57-962d-8ac5612e7782,3004,PENDING,DEBIT
598dc5d3-3352-4332-acd3-94d337920e37,2284,1304.32,6589.16,7893.48,2026-02-12 12:16:00.000000,P2P transfer,b8b96b23-ad4f-43f8-8d65-d6ab32c0c0e6,2283,SUCCESS,DEBIT
f2db1192-5b01-439f-8266-ea9f9e144d99,2283,2516.13,8332.49,10848.62,2026-02-12 12:16:00.000000,P2P transfer,42b416d0-8fa7-47a9-9c00-75b3db593a8c,2284,PENDING,DEBIT
c2b9573b-0580-410c-8891-8c979a40c535,2285,1782.91,12690.27,14473.18,2026-02-12 12:15:00.000000,P2P transfer,e6c1ffd2-6524-40f7-838c-d3aeea259d50,3003,SUCCESS,DEBIT
00d6bfdf-a569-4f3a-bed7-6a0d68891f61,3003,488.47,10364.62,10853.09,2026-02-12 12:15:00.000000,P2P transfer,f2100cbb-a8a0-469a-8b9d-6b4e73060bc4,2283,SUCCESS,DEBIT
cbad1a4f-4c05-4b86-9231-c3e611fbc21b,3003,2404.43,7960.19,10364.62,2026-02-12 12:15:00.000000,P2P transfer,24f29b2a-1b2b-4e3f-801d-b5271e83d696,3001,SUCCESS,DEBIT
34afa93e-09d6-4e4c-a618-e99f3b725023,3001,1902.18,8933.51,10835.69,2026-02-12 12:15:00.000000,P2P transfer,daab7b75-1ad5-43b6-804d-c1881a4541ad,3003,SUCCESS,DEBIT
6a752dfe-ef4b-42ed-bdb2-68e9bf0d1fb6,3005,515.33,11709.06,12224.39,2026-02-12 12:15:00.000000,P2P transfer,63202078-c066-41ea-8835-7e6c02ee7e4f,3004,SUCCESS,DEBIT
10bb4357-e66d-4da0-bdb4-9b9625588151,2283,212.28,10636.34,10848.62,2026-02-12 12:14:00.000000,P2P transfer,15513fe1-f742-4015-8d5a-e197bd72c1a5,3005,SUCCESS,DEBIT
03f2753a-f03b-4eae-9a6e-066f791cd0ce,2283,1361.98,9274.36,10636.34,2026-02-12 12:14:00.000000,P2P transfer,978b3e60-44b4-4402-8937-57dcb28881ed,3004,PENDING,DEBIT
69ac1399-ed90-4778-bea8-e701594eb99f,2285,3050.1,9640.17,12690.27,2026-02-12 12:14:00.000000,P2P transfer,e0a7905a-0017-4276-bf95-4ade8a4dc9e5,2283,SUCCESS,DEBIT
45528cc1-d34a-4e90-947e-3f6c72c17398,2285,1454.31,8185.86,9640.17,2026-02-12 12:13:00.000000,P2P transfer,70c732a5-bba4-49e0-8c85-6af3b6f50dc5,2284,SUCCESS,DEBIT
2a31b26f-524a-4fce-adac-46ea680908ee,2282,360.35,10194.6,10554.95,2026-02-12 12:13:00.000000,P2P transfer,d585e308-ac5a-4f26-9e0f-ceb4e6a8cfef,3003,PENDING,DEBIT
6a3e2640-e080-4115-b15f-626601fb42fa,2282,1653.42,8901.53,10554.95,2026-02-12 12:13:00.000000,P2P transfer,f1b6f7f7-946e-4826-8864-bd413d0d51ce,2283,SUCCESS,DEBIT
905f1c27-5bec-48a2-a682-28fdf6122bea,3005,2739.4,8969.66,11709.06,2026-02-12 12:13:00.000000,P2P transfer,c4c3dd96-5a5a-406e-9110-b9c52a130524,3002,SUCCESS,DEBIT
a578a9c7-c533-4254-9fa3-8acf79be4e2c,3002,677.05,8965.89,9642.94,2026-02-12 12:12:00.000000,P2P transfer,7c71b293-325f-4b65-9206-76843b06d5c9,2282,SUCCESS,DEBIT
b251dc44-731b-4a4d-98df-2ddb1ef870d7,3001,740.33,8193.18,8933.51,2026-02-12 12:12:00.000000,P2P transfer,03a015af-6892-41db-8ca9-4367b679bfe2,3004,SUCCESS,DEBIT
48ca0bea-fd27-43fb-9bb1-3b3b30031533,2284,782.01,6589.16,6589.16,2026-02-12 12:12:00.000000,Transfer reversed,d68087e3-734d-4dd8-be4b-a72a748f9da5,2283,REVERSED,DEBIT
4e02e07d-4d79-4d20-bfdd-6e5c0cb0b473,2284,390.47,6198.69,6589.16,2026-02-12 12:12:00.000000,P2P transfer,910e680f-9265-4add-a308-fbacbeb7cc85,3005,SUCCESS,DEBIT
1a9a8df9-bb38-47e8-927d-7b98b364b3f1,3002,1976.9,6988.99,8965.89,2026-02-12 12:11:00.000000,P2P transfer,4a33403b-3713-428c-993d-c6395eb53e44,2284,SUCCESS,DEBIT
79d299b9-b708-4172-aac1-ed35e98040d0,2285,1714.54,6471.32,8185.86,2026-02-12 12:11:00.000000,P2P transfer,e42f6b7d-0d82-4d64-861b-b4a240034b03,3004,SUCCESS,DEBIT
fa8635fa-aef9-4c37-8090-51833ffaf276,3005,1514.23,7455.43,8969.66,2026-02-12 12:11:00.000000,P2P transfer,c51b4c7d-401e-48f5-8d8b-f791389ed245,2283,SUCCESS,DEBIT
83058440-cf01-4f86-95aa-0c92b3433994,2284,446.61,5752.08,6198.69,2026-02-12 12:11:00.000000,P2P transfer,0c7d3cbd-91d3-4312-80bf-d978cb2729ad,2285,PENDING,DEBIT
bfcfc269-9e55-40d0-bfc3-23649e743a94,3005,544.0,6911.43,7455.43,2026-02-12 12:10:00.000000,P2P transfer,e227cbbe-069b-453a-aaef-ed170da79fee,2285,SUCCESS,DEBIT
255250d9-2116-49b1-b65c-7871f576cdf4,3002,1216.85,5772.14,6988.99,2026-02-12 12:10:00.000000,P2P transfer,e5aa0b3c-bf98-4b32-bdbe-b9d9471fe63c,2282,PENDING,DEBIT
d69da54b-85fa-46c6-9059-146d439c0e4f,3005,471.35,6911.43,6911.43,2026-02-12 12:10:00.000000,Transfer failed,f48405af-e4bd-440d-ad18-1a9513b78ed7,3004,FAILED,DEBIT
63a3eeda-9773-4fbf-9dd6-38ef78f45726,2283,1704.9,8931.44,10636.34,2026-02-12 12:10:00.000000,P2P transfer,b948cbe8-8e51-45ab-b54f-c6313b7aa650,2284,PENDING,DEBIT
87017630-53f8-46c7-8d3d-b610976ae8b5,2283,2061.92,8574.42,10636.34,2026-02-12 12:09:00.000000,P2P transfer,66b5cbf7-d87d-419b-805e-802214c9bc80,3002,SUCCESS,DEBIT
2635d468-caf6-4a0e-a3fc-16cabb43e639,3001,1531.2,6661.98,8193.18,2026-02-12 12:09:00.000000,P2P transfer,9491b5f6-0487-4437-8c5b-35c28f0ba6a3,2285,SUCCESS,DEBIT
25eba197-06d0-4303-9878-b583ad2fe45a,3003,68.76,7891.43,7960.19,2026-02-12 12:09:00.000000,P2P transfer,1423d3b3-16e5-4a2d-9b5f-05a9f2c7194b,3005,SUCCESS,DEBIT
d70d8484-e6b5-472b-914a-08e4c4d13783,2285,106.49,6364.83,6471.32,2026-02-12 12:09:00.000000,P2P transfer,a1de7d2b-f5c7-4202-9720-d8fb2ae411af,3005,SUCCESS,DEBIT
604afe41-637b-4067-bf99-d36b3ab62b34,3005,771.12,6140.31,6911.43,2026-02-12 12:08:00.000000,P2P transfer,26c27468-aa0e-4d26-b89b-591bcb108489,2285,SUCCESS,DEBIT
3682383b-f91c-419d-a701-c029661a611c,3002,1575.7,5413.29,6988.99,2026-02-12 12:08:00.000000,P2P transfer,d61ada3c-3dd8-4c74-9807-620114491afd,2283,SUCCESS,DEBIT
f74f2d6d-fa25-4ac1-b106-4ae1008337a1,2282,819.39,8082.14,8901.53,2026-02-12 12:08:00.000000,P2P transfer,a4be09aa-e1b6-4107-964a-c6eca11de142,2284,SUCCESS,DEBIT
f642cfcd-5cdd-401b-bcc8-70dcd480eb48,3003,1830.11,6061.32,7891.43,2026-02-12 12:08:00.000000,P2P transfer,083703c9-f388-4ac4-86ad-d38ee08cdef8,2285,SUCCESS,DEBIT
8c75fb9f-ad33-450a-985a-35922aae8358,2285,88.2,6276.63,6364.83,2026-02-12 12:07:00.000000,P2P transfer,cba7da3c-6311-450e-9af0-42ef285b16fb,3003,SUCCESS,DEBIT
5e72abe7-abd5-42b6-96e6-3cebcfc926b2,3002,1095.57,4317.72,5413.29,2026-02-12 12:07:00.000000,P2P transfer,cf1e6d5c-3070-404f-ad35-e8d5655c16f0,3003,PENDING,DEBIT
f62db65d-8ff1-4c0c-b317-1f9e8ad50885,2282,363.7,7718.44,8082.14,2026-02-12 12:07:00.000000,P2P transfer,720227fd-2b73-44e6-a64c-1901ca92cb74,3001,SUCCESS,DEBIT
a4fbb144-0249-464d-a081-5ec1fbb06bd3,3003,1308.12,4753.2,6061.32,2026-02-12 12:07:00.000000,P2P transfer,2e52376c-0a89-4798-b08a-e6d65252593b,2283,SUCCESS,DEBIT
22c64fc6-0e91-4cbf-8d18-6ca4e839d647,3004,1102.92,12897.24,14000.16,2026-02-12 12:06:00.000000,P2P transfer,900a1c81-9805-4f66-99ef-79fb72583b21,3002,SUCCESS,DEBIT
acc5bb37-a1f0-4f70-b649-875e4bddb411,2282,1290.6,6427.84,7718.44,2026-02-12 12:06:00.000000,P2P transfer,c2f2bf9f-3ad2-4053-81cd-3ce93d4687e4,2283,SUCCESS,DEBIT
aaa14843-b9bc-496e-8071-da4020a678e4,3001,1612.0,5049.98,6661.98,2026-02-12 12:06:00.000000,P2P transfer,1484b7cb-3466-44e7-a65f-4979775db97c,2284,SUCCESS,DEBIT
d8ddb9c9-776f-4c19-b563-dbebdd871a1d,3005,1059.14,5081.17,6140.31,2026-02-12 12:06:00.000000,P2P transfer,423ce409-256d-4425-9adf-573d05cd7d99,3003,PENDING,DEBIT
ed6f6c1d-3852-4124-9a1a-1aa154536cee,3002,200.33,5413.29,5413.29,2026-02-12 12:05:00.000000,Transfer reversed,3da3a655-3fdb-463a-854a-ab4c2453d6cc,2283,REVERSED,DEBIT
95332dd4-dee1-4dd1-9bf8-3a2e3edd3ea0,2285,108.12,6168.51,6276.63,2026-02-12 12:05:00.000000,P2P transfer,7738c5f7-79eb-4567-ab84-815572c7a412,3001,SUCCESS,DEBIT
02bf35ab-7a82-4ec3-8f21-023443cc9d58,3002,840.09,4573.2,5413.29,2026-02-12 12:05:00.000000,P2P transfer,8df6aa21-7b1c-4d37-b060-02a5c5411166,3003,SUCCESS,DEBIT
fe482126-5a9d-4b4e-b3a1-24edcc204f82,3003,339.95,4413.25,4753.2,2026-02-12 12:05:00.000000,P2P transfer,39ef2cae-17c9-46d8-a109-901e672bca14,2282,SUCCESS,DEBIT
